variant,block_label,repetition,block,stage,seconds
double_buffer,int4;blocks=36;matmul=4096,3,12,stage_copy,0.007267000
double_buffer,int4;blocks=36;matmul=4096,3,13,stage_copy,0.007087200
double_buffer,int4;blocks=36;matmul=4096,3,14,stage_copy,0.006878700
double_buffer,int4;blocks=36;matmul=4096,3,15,stage_copy,0.007103000
double_buffer,int4;blocks=36;matmul=4096,3,16,stage_copy,0.006861600
double_buffer,int4;blocks=36;matmul=4096,3,17,stage_copy,0.007087800
double_buffer,int4;blocks=36;matmul=4096,3,18,stage_copy,0.006659000
double_buffer,int4;blocks=36;matmul=4096,3,19,stage_copy,0.007272300
double_buffer,int4;blocks=36;matmul=4096,3,20,stage_copy,0.006814200
double_buffer,int4;blocks=36;matmul=4096,3,21,stage_copy,0.008067500
double_buffer,int4;blocks=36;matmul=4096,3,22,stage_copy,0.007632300
double_buffer,int4;blocks=36;matmul=4096,3,23,stage_copy,0.009318200
double_buffer,int4;blocks=36;matmul=4096,3,24,stage_copy,0.007379900
double_buffer,int4;blocks=36;matmul=4096,3,25,stage_copy,0.006271500
double_buffer,int4;blocks=36;matmul=4096,3,26,stage_copy,0.006391700
double_buffer,int4;blocks=36;matmul=4096,3,27,stage_copy,0.006136100
double_buffer,int4;blocks=36;matmul=4096,3,28,stage_copy,0.006253300
double_buffer,int4;blocks=36;matmul=4096,3,29,stage_copy,0.006844600
double_buffer,int4;blocks=36;matmul=4096,3,30,stage_copy,0.006597300
double_buffer,int4;blocks=36;matmul=4096,3,31,stage_copy,0.006321300
double_buffer,int4;blocks=36;matmul=4096,3,32,stage_copy,0.006206900
double_buffer,int4;blocks=36;matmul=4096,3,33,stage_copy,0.006130900
double_buffer,int4;blocks=36;matmul=4096,3,34,stage_copy,0.006185900
double_buffer,int4;blocks=36;matmul=4096,3,35,stage_copy,0.006719100
double_buffer,int4;blocks=36;matmul=4096,3,0,h2d,0.004557408
double_buffer,int4;blocks=36;matmul=4096,3,1,h2d,0.004590528
double_buffer,int4;blocks=36;matmul=4096,3,2,h2d,0.004656768
double_buffer,int4;blocks=36;matmul=4096,3,3,h2d,0.004859552
double_buffer,int4;blocks=36;matmul=4096,3,4,h2d,0.004657984
double_buffer,int4;blocks=36;matmul=4096,3,5,h2d,0.004609280
double_buffer,int4;blocks=36;matmul=4096,3,6,h2d,0.004704512
double_buffer,int4;blocks=36;matmul=4096,3,7,h2d,0.004822688
double_buffer,int4;blocks=36;matmul=4096,3,8,h2d,0.004764096
double_buffer,int4;blocks=36;matmul=4096,3,9,h2d,0.004748192
double_buffer,int4;blocks=36;matmul=4096,3,10,h2d,0.006019744
double_buffer,int4;blocks=36;matmul=4096,3,11,h2d,0.004975680
double_buffer,int4;blocks=36;matmul=4096,3,12,h2d,0.004679936
double_buffer,int4;blocks=36;matmul=4096,3,13,h2d,0.004575744
double_buffer,int4;blocks=36;matmul=4096,3,14,h2d,0.004616224
double_buffer,int4;blocks=36;matmul=4096,3,15,h2d,0.004621344
double_buffer,int4;blocks=36;matmul=4096,3,16,h2d,0.004576800
double_buffer,int4;blocks=36;matmul=4096,3,17,h2d,0.004595840
double_buffer,int4;blocks=36;matmul=4096,3,18,h2d,0.004630144
double_buffer,int4;blocks=36;matmul=4096,3,19,h2d,0.004624768
double_buffer,int4;blocks=36;matmul=4096,3,20,h2d,0.004622144
double_buffer,int4;blocks=36;matmul=4096,3,21,h2d,0.004678624
double_buffer,int4;blocks=36;matmul=4096,3,22,h2d,0.004636544
double_buffer,int4;blocks=36;matmul=4096,3,23,h2d,0.004954368
double_buffer,int4;blocks=36;matmul=4096,3,24,h2d,0.004637280
double_buffer,int4;blocks=36;matmul=4096,3,25,h2d,0.004631360
double_buffer,int4;blocks=36;matmul=4096,3,26,h2d,0.004655392
double_buffer,int4;blocks=36;matmul=4096,3,27,h2d,0.004628576
double_buffer,int4;blocks=36;matmul=4096,3,28,h2d,0.004612032
double_buffer,int4;blocks=36;matmul=4096,3,29,h2d,0.004596160
double_buffer,int4;blocks=36;matmul=4096,3,30,h2d,0.004634368
double_buffer,int4;blocks=36;matmul=4096,3,31,h2d,0.004604032
double_buffer,int4;blocks=36;matmul=4096,3,32,h2d,0.004682784
double_buffer,int4;blocks=36;matmul=4096,3,33,h2d,0.004656480
double_buffer,int4;blocks=36;matmul=4096,3,34,h2d,0.004704640
double_buffer,int4;blocks=36;matmul=4096,3,35,h2d,0.004623328
double_buffer,int4;blocks=36;matmul=4096,3,0,compute,0.014383104
double_buffer,int4;blocks=36;matmul=4096,3,1,compute,0.012976128
double_buffer,int4;blocks=36;matmul=4096,3,2,compute,0.013197312
double_buffer,int4;blocks=36;matmul=4096,3,3,compute,0.013264896
double_buffer,int4;blocks=36;matmul=4096,3,4,compute,0.014005248
double_buffer,int4;blocks=36;matmul=4096,3,5,compute,0.015229952
double_buffer,int4;blocks=36;matmul=4096,3,6,compute,0.013490176
double_buffer,int4;blocks=36;matmul=4096,3,7,compute,0.013129728
double_buffer,int4;blocks=36;matmul=4096,3,8,compute,0.013480960
double_buffer,int4;blocks=36;matmul=4096,3,9,compute,0.013456384
double_buffer,int4;blocks=36;matmul=4096,3,10,compute,0.015331328
double_buffer,int4;blocks=36;matmul=4096,3,11,compute,0.013347840
double_buffer,int4;blocks=36;matmul=4096,3,12,compute,0.013631488
double_buffer,int4;blocks=36;matmul=4096,3,13,compute,0.014582784
double_buffer,int4;blocks=36;matmul=4096,3,14,compute,0.013967360
double_buffer,int4;blocks=36;matmul=4096,3,15,compute,0.015855616
double_buffer,int4;blocks=36;matmul=4096,3,16,compute,0.014051328
double_buffer,int4;blocks=36;matmul=4096,3,17,compute,0.013675520
double_buffer,int4;blocks=36;matmul=4096,3,18,compute,0.014004224
double_buffer,int4;blocks=36;matmul=4096,3,19,compute,0.013185024
double_buffer,int4;blocks=36;matmul=4096,3,20,compute,0.014119936
double_buffer,int4;blocks=36;matmul=4096,3,21,compute,0.013527040
double_buffer,int4;blocks=36;matmul=4096,3,22,compute,0.013701120
double_buffer,int4;blocks=36;matmul=4096,3,23,compute,0.013216768
double_buffer,int4;blocks=36;matmul=4096,3,24,compute,0.013148160
double_buffer,int4;blocks=36;matmul=4096,3,25,compute,0.014042112
double_buffer,int4;blocks=36;matmul=4096,3,26,compute,0.014093312
double_buffer,int4;blocks=36;matmul=4096,3,27,compute,0.013333504
double_buffer,int4;blocks=36;matmul=4096,3,28,compute,0.013478912
double_buffer,int4;blocks=36;matmul=4096,3,29,compute,0.013063168
double_buffer,int4;blocks=36;matmul=4096,3,30,compute,0.012821504
double_buffer,int4;blocks=36;matmul=4096,3,31,compute,0.013566976
double_buffer,int4;blocks=36;matmul=4096,3,32,compute,0.014158848
double_buffer,int4;blocks=36;matmul=4096,3,33,compute,0.014359552
double_buffer,int4;blocks=36;matmul=4096,3,34,compute,0.015491072
double_buffer,int4;blocks=36;matmul=4096,3,35,compute,0.012181504
three_stage,int4;blocks=36;matmul=4096,1,0,read,0.152010000
three_stage,int4;blocks=36;matmul=4096,1,1,read,0.041026400
three_stage,int4;blocks=36;matmul=4096,1,2,read,0.160032600
three_stage,int4;blocks=36;matmul=4096,1,3,read,0.045546000
three_stage,int4;blocks=36;matmul=4096,1,4,read,0.068194200
three_stage,int4;blocks=36;matmul=4096,1,5,read,0.139691400
three_stage,int4;blocks=36;matmul=4096,1,6,read,0.040758400
three_stage,int4;blocks=36;matmul=4096,1,7,read,0.041069400
three_stage,int4;blocks=36;matmul=4096,1,8,read,0.041046600
three_stage,int4;blocks=36;matmul=4096,1,9,read,0.041248700
three_stage,int4;blocks=36;matmul=4096,1,10,read,0.041945100
three_stage,int4;blocks=36;matmul=4096,1,11,read,0.040858100
three_stage,int4;blocks=36;matmul=4096,1,12,read,0.040731500
three_stage,int4;blocks=36;matmul=4096,1,13,read,0.040259200
three_stage,int4;blocks=36;matmul=4096,1,14,read,0.042309700
three_stage,int4;blocks=36;matmul=4096,1,15,read,0.040369700
three_stage,int4;blocks=36;matmul=4096,1,16,read,0.041094800
three_stage,int4;blocks=36;matmul=4096,1,17,read,0.041411300
three_stage,int4;blocks=36;matmul=4096,1,18,read,0.041430100
three_stage,int4;blocks=36;matmul=4096,1,19,read,0.041727300
three_stage,int4;blocks=36;matmul=4096,1,20,read,0.044643900
three_stage,int4;blocks=36;matmul=4096,1,21,read,0.046969500
three_stage,int4;blocks=36;matmul=4096,1,22,read,0.040267400
three_stage,int4;blocks=36;matmul=4096,1,23,read,0.042779600
three_stage,int4;blocks=36;matmul=4096,1,24,read,0.042813200
three_stage,int4;blocks=36;matmul=4096,1,25,read,0.041414000
three_stage,int4;blocks=36;matmul=4096,1,26,read,0.041976700
three_stage,int4;blocks=36;matmul=4096,1,27,read,0.042264200
three_stage,int4;blocks=36;matmul=4096,1,28,read,0.040694700
three_stage,int4;blocks=36;matmul=4096,1,29,read,0.039845600
three_stage,int4;blocks=36;matmul=4096,1,30,read,0.042537000
three_stage,int4;blocks=36;matmul=4096,1,31,read,0.041636100
three_stage,int4;blocks=36;matmul=4096,1,32,read,0.040939000
three_stage,int4;blocks=36;matmul=4096,1,33,read,0.040830900
three_stage,int4;blocks=36;matmul=4096,1,34,read,0.043426400
three_stage,int4;blocks=36;matmul=4096,1,35,read,0.041587000
three_stage,int4;blocks=36;matmul=4096,1,0,stage_copy,0.006257000
three_stage,int4;blocks=36;matmul=4096,1,1,stage_copy,0.006273500
three_stage,int4;blocks=36;matmul=4096,1,2,stage_copy,0.006946900
three_stage,int4;blocks=36;matmul=4096,1,3,stage_copy,0.006967600
three_stage,int4;blocks=36;matmul=4096,1,4,stage_copy,0.007226900
three_stage,int4;blocks=36;matmul=4096,1,5,stage_copy,0.006538500
three_stage,int4;blocks=36;matmul=4096,1,6,stage_copy,0.006503400
three_stage,int4;blocks=36;matmul=4096,1,7,stage_copy,0.006297800
three_stage,int4;blocks=36;matmul=4096,1,8,stage_copy,0.006175600
three_stage,int4;blocks=36;matmul=4096,1,9,stage_copy,0.006686700
three_stage,int4;blocks=36;matmul=4096,1,10,stage_copy,0.006534100
three_stage,int4;blocks=36;matmul=4096,1,11,stage_copy,0.006513800
three_stage,int4;blocks=36;matmul=4096,1,12,stage_copy,0.006490100
three_stage,int4;blocks=36;matmul=4096,1,13,stage_copy,0.006419000
three_stage,int4;blocks=36;matmul=4096,1,14,stage_copy,0.006500500
three_stage,int4;blocks=36;matmul=4096,1,15,stage_copy,0.006711800
three_stage,int4;blocks=36;matmul=4096,1,16,stage_copy,0.006546700
three_stage,int4;blocks=36;matmul=4096,1,17,stage_copy,0.006619200
three_stage,int4;blocks=36;matmul=4096,1,18,stage_copy,0.006699900
three_stage,int4;blocks=36;matmul=4096,1,19,stage_copy,0.006929500
three_stage,int4;blocks=36;matmul=4096,1,20,stage_copy,0.006429600
three_stage,int4;blocks=36;matmul=4096,1,21,stage_copy,0.006848500
three_stage,int4;blocks=36;matmul=4096,1,22,stage_copy,0.007803400
three_stage,int4;blocks=36;matmul=4096,1,23,stage_copy,0.006601300
three_stage,int4;blocks=36;matmul=4096,1,24,stage_copy,0.006533800
three_stage,int4;blocks=36;matmul=4096,1,25,stage_copy,0.006450900
three_stage,int4;blocks=36;matmul=4096,1,26,stage_copy,0.006140400
three_stage,int4;blocks=36;matmul=4096,1,27,stage_copy,0.006531600
three_stage,int4;blocks=36;matmul=4096,1,28,stage_copy,0.006655700
three_stage,int4;blocks=36;matmul=4096,1,29,stage_copy,0.006772900
three_stage,int4;blocks=36;matmul=4096,1,30,stage_copy,0.006582700
three_stage,int4;blocks=36;matmul=4096,1,31,stage_copy,0.006461700
three_stage,int4;blocks=36;matmul=4096,1,32,stage_copy,0.006678800
three_stage,int4;blocks=36;matmul=4096,1,33,stage_copy,0.006543200
three_stage,int4;blocks=36;matmul=4096,1,34,stage_copy,0.006992600
three_stage,int4;blocks=36;matmul=4096,1,35,stage_copy,0.006830000
three_stage,int4;blocks=36;matmul=4096,1,0,h2d,0.004571424
three_stage,int4;blocks=36;matmul=4096,1,1,h2d,0.004636288
three_stage,int4;blocks=36;matmul=4096,1,2,h2d,0.004747616
three_stage,int4;blocks=36;matmul=4096,1,3,h2d,0.004650880
three_stage,int4;blocks=36;matmul=4096,1,4,h2d,0.004615040
three_stage,int4;blocks=36;matmul=4096,1,5,h2d,0.004650464
three_stage,int4;blocks=36;matmul=4096,1,6,h2d,0.004630304
three_stage,int4;blocks=36;matmul=4096,1,7,h2d,0.004679424
three_stage,int4;blocks=36;matmul=4096,1,8,h2d,0.004699744
three_stage,int4;blocks=36;matmul=4096,1,9,h2d,0.004722176
three_stage,int4;blocks=36;matmul=4096,1,10,h2d,0.004689504
three_stage,int4;blocks=36;matmul=4096,1,11,h2d,0.004691456
three_stage,int4;blocks=36;matmul=4096,1,12,h2d,0.004648416
three_stage,int4;blocks=36;matmul=4096,1,13,h2d,0.004638464
three_stage,int4;blocks=36;matmul=4096,1,14,h2d,0.004564128
three_stage,int4;blocks=36;matmul=4096,1,15,h2d,0.004665888
three_stage,int4;blocks=36;matmul=4096,1,16,h2d,0.004763008
three_stage,int4;blocks=36;matmul=4096,1,17,h2d,0.004758944
three_stage,int4;blocks=36;matmul=4096,1,18,h2d,0.004776544
three_stage,int4;blocks=36;matmul=4096,1,19,h2d,0.004701088
three_stage,int4;blocks=36;matmul=4096,1,20,h2d,0.004612096
three_stage,int4;blocks=36;matmul=4096,1,21,h2d,0.004898560
three_stage,int4;blocks=36;matmul=4096,1,22,h2d,0.004845440
three_stage,int4;blocks=36;matmul=4096,1,23,h2d,0.004604512
three_stage,int4;blocks=36;matmul=4096,1,24,h2d,0.004613728
three_stage,int4;blocks=36;matmul=4096,1,25,h2d,0.004592608
three_stage,int4;blocks=36;matmul=4096,1,26,h2d,0.004574784
three_stage,int4;blocks=36;matmul=4096,1,27,h2d,0.004632128
three_stage,int4;blocks=36;matmul=4096,1,28,h2d,0.004659904
three_stage,int4;blocks=36;matmul=4096,1,29,h2d,0.004605088
three_stage,int4;blocks=36;matmul=4096,1,30,h2d,0.004612320
three_stage,int4;blocks=36;matmul=4096,1,31,h2d,0.004711360
three_stage,int4;blocks=36;matmul=4096,1,32,h2d,0.004665312
three_stage,int4;blocks=36;matmul=4096,1,33,h2d,0.004601888
three_stage,int4;blocks=36;matmul=4096,1,34,h2d,0.004767360
three_stage,int4;blocks=36;matmul=4096,1,35,h2d,0.004591904
three_stage,int4;blocks=36;matmul=4096,1,0,compute,0.016355328
three_stage,int4;blocks=36;matmul=4096,1,1,compute,0.014786560
three_stage,int4;blocks=36;matmul=4096,1,2,compute,0.014239744
three_stage,int4;blocks=36;matmul=4096,1,3,compute,0.014817280
three_stage,int4;blocks=36;matmul=4096,1,4,compute,0.013938688
three_stage,int4;blocks=36;matmul=4096,1,5,compute,0.014012416
three_stage,int4;blocks=36;matmul=4096,1,6,compute,0.015913984
three_stage,int4;blocks=36;matmul=4096,1,7,compute,0.018050049
three_stage,int4;blocks=36;matmul=4096,1,8,compute,0.015988736
three_stage,int4;blocks=36;matmul=4096,1,9,compute,0.014491648
three_stage,int4;blocks=36;matmul=4096,1,10,compute,0.015762432
three_stage,int4;blocks=36;matmul=4096,1,11,compute,0.013965312
three_stage,int4;blocks=36;matmul=4096,1,12,compute,0.014367744
three_stage,int4;blocks=36;matmul=4096,1,13,compute,0.014930944
three_stage,int4;blocks=36;matmul=4096,1,14,compute,0.016650240
three_stage,int4;blocks=36;matmul=4096,1,15,compute,0.016072704
three_stage,int4;blocks=36;matmul=4096,1,16,compute,0.013953024
three_stage,int4;blocks=36;matmul=4096,1,17,compute,0.014178304
three_stage,int4;blocks=36;matmul=4096,1,18,compute,0.013465600
three_stage,int4;blocks=36;matmul=4096,1,19,compute,0.015681536
three_stage,int4;blocks=36;matmul=4096,1,20,compute,0.017647615
three_stage,int4;blocks=36;matmul=4096,1,21,compute,0.015588352
three_stage,int4;blocks=36;matmul=4096,1,22,compute,0.015138816
three_stage,int4;blocks=36;matmul=4096,1,23,compute,0.014244864
three_stage,int4;blocks=36;matmul=4096,1,24,compute,0.013416448
three_stage,int4;blocks=36;matmul=4096,1,25,compute,0.015169536
three_stage,int4;blocks=36;matmul=4096,1,26,compute,0.016163839
three_stage,int4;blocks=36;matmul=4096,1,27,compute,0.014705664
three_stage,int4;blocks=36;matmul=4096,1,28,compute,0.013640704
three_stage,int4;blocks=36;matmul=4096,1,29,compute,0.013418496
three_stage,int4;blocks=36;matmul=4096,1,30,compute,0.013501440
three_stage,int4;blocks=36;matmul=4096,1,31,compute,0.013788160
three_stage,int4;blocks=36;matmul=4096,1,32,compute,0.014587904
three_stage,int4;blocks=36;matmul=4096,1,33,compute,0.014108672
three_stage,int4;blocks=36;matmul=4096,1,34,compute,0.014488576
three_stage,int4;blocks=36;matmul=4096,1,35,compute,0.013244416
three_stage,int4;blocks=36;matmul=4096,2,0,read,0.149359700
three_stage,int4;blocks=36;matmul=4096,2,1,read,0.041855400
three_stage,int4;blocks=36;matmul=4096,2,2,read,0.161454300
three_stage,int4;blocks=36;matmul=4096,2,3,read,0.042408000
three_stage,int4;blocks=36;matmul=4096,2,4,read,0.070445500
three_stage,int4;blocks=36;matmul=4096,2,5,read,0.152683500
three_stage,int4;blocks=36;matmul=4096,2,6,read,0.041244700
three_stage,int4;blocks=36;matmul=4096,2,7,read,0.041781800
three_stage,int4;blocks=36;matmul=4096,2,8,read,0.040722500
three_stage,int4;blocks=36;matmul=4096,2,9,read,0.041160300
three_stage,int4;blocks=36;matmul=4096,2,10,read,0.041037800
three_stage,int4;blocks=36;matmul=4096,2,11,read,0.041850300
three_stage,int4;blocks=36;matmul=4096,2,12,read,0.042323700
three_stage,int4;blocks=36;matmul=4096,2,13,read,0.041344400
three_stage,int4;blocks=36;matmul=4096,2,14,read,0.041231100
three_stage,int4;blocks=36;matmul=4096,2,15,read,0.040565000
three_stage,int4;blocks=36;matmul=4096,2,16,read,0.042455700
three_stage,int4;blocks=36;matmul=4096,2,17,read,0.041358800
three_stage,int4;blocks=36;matmul=4096,2,18,read,0.040406400
three_stage,int4;blocks=36;matmul=4096,2,19,read,0.042489100
three_stage,int4;blocks=36;matmul=4096,2,20,read,0.041763900
three_stage,int4;blocks=36;matmul=4096,2,21,read,0.042618400
three_stage,int4;blocks=36;matmul=4096,2,22,read,0.042475200
three_stage,int4;blocks=36;matmul=4096,2,23,read,0.042583700
three_stage,int4;blocks=36;matmul=4096,2,24,read,0.040571500
three_stage,int4;blocks=36;matmul=4096,2,25,read,0.039308300
three_stage,int4;blocks=36;matmul=4096,2,26,read,0.040899200
three_stage,int4;blocks=36;matmul=4096,2,27,read,0.041876400
three_stage,int4;blocks=36;matmul=4096,2,28,read,0.040599100
three_stage,int4;blocks=36;matmul=4096,2,29,read,0.040936600
three_stage,int4;blocks=36;matmul=4096,2,30,read,0.041458400
three_stage,int4;blocks=36;matmul=4096,2,31,read,0.041282000
three_stage,int4;blocks=36;matmul=4096,2,32,read,0.040026400
three_stage,int4;blocks=36;matmul=4096,2,33,read,0.042458500
three_stage,int4;blocks=36;matmul=4096,2,34,read,0.042727100
three_stage,int4;blocks=36;matmul=4096,2,35,read,0.042536900
three_stage,int4;blocks=36;matmul=4096,2,0,stage_copy,0.006894900
three_stage,int4;blocks=36;matmul=4096,2,1,stage_copy,0.006682500
three_stage,int4;blocks=36;matmul=4096,2,2,stage_copy,0.007243400
three_stage,int4;blocks=36;matmul=4096,2,3,stage_copy,0.008062800
three_stage,int4;blocks=36;matmul=4096,2,4,stage_copy,0.006329400
three_stage,int4;blocks=36;matmul=4096,2,5,stage_copy,0.006429900
three_stage,int4;blocks=36;matmul=4096,2,6,stage_copy,0.006529600
three_stage,int4;blocks=36;matmul=4096,2,7,stage_copy,0.006544200
three_stage,int4;blocks=36;matmul=4096,2,8,stage_copy,0.006646100
three_stage,int4;blocks=36;matmul=4096,2,9,stage_copy,0.006635300
three_stage,int4;blocks=36;matmul=4096,2,10,stage_copy,0.006601100
three_stage,int4;blocks=36;matmul=4096,2,11,stage_copy,0.006572900
three_stage,int4;blocks=36;matmul=4096,2,12,stage_copy,0.006605200
three_stage,int4;blocks=36;matmul=4096,2,13,stage_copy,0.006820400
three_stage,int4;blocks=36;matmul=4096,2,14,stage_copy,0.006683800
three_stage,int4;blocks=36;matmul=4096,2,15,stage_copy,0.006110400
three_stage,int4;blocks=36;matmul=4096,2,16,stage_copy,0.006103700
three_stage,int4;blocks=36;matmul=4096,2,17,stage_copy,0.006163700
three_stage,int4;blocks=36;matmul=4096,2,18,stage_copy,0.006808300
three_stage,int4;blocks=36;matmul=4096,2,19,stage_copy,0.006569200
three_stage,int4;blocks=36;matmul=4096,2,20,stage_copy,0.006446700
three_stage,int4;blocks=36;matmul=4096,2,21,stage_copy,0.006645900
three_stage,int4;blocks=36;matmul=4096,2,22,stage_copy,0.006914200
three_stage,int4;blocks=36;matmul=4096,2,23,stage_copy,0.006667000
three_stage,int4;blocks=36;matmul=4096,2,24,stage_copy,0.007351100
three_stage,int4;blocks=36;matmul=4096,2,25,stage_copy,0.006419300
three_stage,int4;blocks=36;matmul=4096,2,26,stage_copy,0.006612700
three_stage,int4;blocks=36;matmul=4096,2,27,stage_copy,0.006714000
three_stage,int4;blocks=36;matmul=4096,2,28,stage_copy,0.006742500
three_stage,int4;blocks=36;matmul=4096,2,29,stage_copy,0.006592800
three_stage,int4;blocks=36;matmul=4096,2,30,stage_copy,0.006422100
three_stage,int4;blocks=36;matmul=4096,2,31,stage_copy,0.006153400
three_stage,int4;blocks=36;matmul=4096,2,32,stage_copy,0.006804800
three_stage,int4;blocks=36;matmul=4096,2,33,stage_copy,0.007133400
three_stage,int4;blocks=36;matmul=4096,2,34,stage_copy,0.006394100
three_stage,int4;blocks=36;matmul=4096,2,35,stage_copy,0.006512600
three_stage,int4;blocks=36;matmul=4096,2,0,h2d,0.004587424
